date,type,value,unit,model
2024-07-14 17:27:29,6,21.809,-3,Body Smart
2024-07-14 09:13:11,1,78.527,-3,Body Smart
2024-07-14 09:13:11,5,60.57,-2,Body Smart
2024-07-14 09:13:11,8,17.95,-2,Body Smart
2024-07-14 09:13:11,76,57.550000000000004,-2,Body Smart
2024-07-14 09:13:11,77,42.79,-2,Body Smart
2024-07-14 09:13:11,88,3.02,-2,Body Smart
2024-07-14 09:13:11,170,3.3000000000000003,-1,Body Smart
2024-07-14 09:13:11,226,1762.0,0,Body Smart
2024-07-14 09:13:11,6,22.858,-3,Body Smart
2024-07-14 00:07:30,1,78.479,-3,Body Smart
2024-07-14 00:07:30,5,61.04,-2,Body Smart
2024-07-14 00:07:30,8,17.43,-2,Body Smart
2024-07-14 00:07:30,76,57.99,-2,Body Smart
2024-07-14 00:07:30,77,43.31,-2,Body Smart
2024-07-14 00:07:30,88,3.04,-2,Body Smart
2024-07-14 00:07:30,170,3.2,-1,Body Smart
2024-07-14 00:07:30,226,1776.0,0,Body Smart
2024-07-14 00:07:30,6,22.21,-3,Body Smart
2024-07-13 11:04:29,1,77.953,-3,Body Smart
2024-07-13 11:04:29,5,60.910000000000004,-2,Body Smart
2024-07-13 11:04:29,8,17.04,-2,Body Smart
2024-07-13 11:04:29,76,57.86,-2,Body Smart
2024-07-13 11:04:29,77,43.24,-2,Body Smart
2024-07-13 11:04:29,88,3.04,-2,Body Smart
2024-07-13 11:04:29,170,3.1,-1,Body Smart
2024-07-13 11:04:29,226,1771.0,0,Body Smart
2024-07-13 11:04:29,6,21.859,-3,Body Smart
2024-07-13 07:10:45,1,78.168,-3,Body Smart
2024-07-13 06:51:04,1,78.635,-3,Body Smart
2024-07-13 06:51:04,5,60.63,-2,Body Smart
2024-07-13 06:51:04,8,18.0,-2,Body Smart
2024-07-13 06:51:04,76,57.6,-2,Body Smart
2024-07-13 06:51:04,77,42.37,-2,Body Smart
2024-07-13 06:51:04,88,3.02,-2,Body Smart
2024-07-13 06:51:04,170,3.3000000000000003,-1,Body Smart
2024-07-13 06:51:04,226,1764.0,0,Body Smart
2024-07-13 06:51:04,6,22.891000000000002,-3,Body Smart
2024-07-12 17:23:49,1,79.196,-3,Body Smart
2024-07-12 17:23:49,5,61.75,-2,Body Smart
2024-07-12 17:23:49,8,17.44,-2,Body Smart
2024-07-12 17:23:49,76,58.660000000000004,-2,Body Smart
2024-07-12 17:23:49,77,44.85,-2,Body Smart
2024-07-12 17:23:49,88,3.08,-2,Body Smart
2024-07-12 17:23:49,170,3.1,-1,Body Smart
2024-07-12 17:23:49,226,1798.0,0,Body Smart
2024-07-12 17:23:49,6,22.021,-3,Body Smart
2024-07-12 04:17:44,1,79.137,-3,Body Smart
2024-07-12 04:17:44,5,60.7,-2,Body Smart
2024-07-12 04:17:44,8,18.43,-2,Body Smart
2024-07-12 04:17:44,76,57.67,-2,Body Smart
2024-07-12 04:17:44,77,42.47,-2,Body Smart
2024-07-12 04:17:44,88,3.02,-2,Body Smart
2024-07-12 04:17:44,170,3.3000000000000003,-1,Body Smart
2024-07-12 04:17:44,226,1767.0,0,Body Smart
2024-07-12 04:17:44,6,23.289,-3,Body Smart
2024-07-11 22:17:30,1,79.292,-3,Body Smart
2024-07-11 17:30:38,1,79.495,-3,Body Smart
2024-07-11 17:30:38,5,62.34,-2,Body Smart
2024-07-11 17:30:38,8,17.14,-2,Body Smart
2024-07-11 17:30:38,76,59.230000000000004,-2,Body Smart
2024-07-11 17:30:38,77,45.78,-2,Body Smart
2024-07-11 17:30:38,88,3.11,-2,Body Smart
2024-07-11 17:30:38,170,3.1,-1,Body Smart
2024-07-11 17:30:38,226,1815.0,0,Body Smart
2024-07-11 17:30:38,6,21.561,-3,Body Smart
2024-07-10 21:38:00,1,79.005,-3,Body Smart
2024-07-10 21:38:00,5,61.33,-2,Body Smart
2024-07-10 21:38:00,8,17.67,-2,Body Smart
2024-07-10 21:38:00,76,58.26,-2,Body Smart
2024-07-10 21:38:00,77,43.52,-2,Body Smart
2024-07-10 21:38:00,88,3.06,-2,Body Smart
2024-07-10 21:38:00,170,3.2,-1,Body Smart
2024-07-10 21:38:00,226,1785.0,0,Body Smart
2024-07-10 21:38:00,6,22.366,-3,Body Smart
2024-07-10 14:18:10,1,78.718,-3,Body Smart
2024-07-10 14:18:10,5,61.31,-2,Body Smart
2024-07-10 14:18:10,8,17.400000000000002,-2,Body Smart
2024-07-10 14:18:10,76,58.25,-2,Body Smart
2024-07-10 14:18:10,77,44.03,-2,Body Smart
2024-07-10 14:18:10,88,3.06,-2,Body Smart
2024-07-10 14:18:10,170,3.2,-1,Body Smart
2024-07-10 14:18:10,226,1784.0,0,Body Smart
2024-07-10 14:18:10,6,22.104,-3,Body Smart
2024-07-10 14:02:04,1,78.96900000000001,-3,Body Smart
2024-07-10 14:02:04,5,60.92,-2,Body Smart
2024-07-10 14:02:04,8,18.04,-2,Body Smart
2024-07-10 14:02:04,76,57.88,-2,Body Smart
2024-07-10 14:02:04,77,43.19,-2,Body Smart
2024-07-10 14:02:04,88,3.04,-2,Body Smart
2024-07-10 14:02:04,170,3.3000000000000003,-1,Body Smart
2024-07-10 14:02:04,226,1773.0,0,Body Smart
2024-07-10 14:02:04,6,22.844,-3,Body Smart
2024-07-10 09:56:30,1,78.85000000000001,-3,Body Smart
2024-07-10 09:56:30,5,61.15,-2,Body Smart
2024-07-10 09:56:30,8,17.69,-2,Body Smart
2024-07-10 09:56:30,76,58.09,-2,Body Smart
2024-07-10 09:56:30,77,43.660000000000004,-2,Body Smart
2024-07-10 09:56:30,88,3.0500000000000003,-2,Body Smart
2024-07-10 09:56:30,170,3.2,-1,Body Smart
2024-07-10 09:56:30,226,1780.0,0,Body Smart
2024-07-10 09:56:30,6,22.435,-3,Body Smart
2024-07-10 05:31:28,1,79.531,-3,Body Smart
2024-07-10 05:31:28,5,61.25,-2,Body Smart
2024-07-10 05:31:28,8,18.27,-2,Body Smart
2024-07-10 05:31:28,76,58.19,-2,Body Smart
2024-07-10 05:31:28,77,42.97,-2,Body Smart
2024-07-10 05:31:28,88,3.0500000000000003,-2,Body Smart
2024-07-10 05:31:28,170,3.3000000000000003,-1,Body Smart
2024-07-10 05:31:28,226,1784.0,0,Body Smart
2024-07-10 05:31:28,6,22.972,-3,Body Smart
2024-07-09 18:17:13,1,79.376,-3,Body Smart
2024-07-09 18:17:13,5,61.910000000000004,-2,Body Smart
2024-07-09 18:17:13,8,17.46,-2,Body Smart
2024-07-09 18:17:13,76,58.82,-2,Body Smart
2024-07-09 18:17:13,77,45.14,-2,Body Smart
2024-07-09 18:17:13,88,3.09,-2,Body Smart
2024-07-09 18:17:13,170,3.1,-1,Body Smart
2024-07-09 18:17:13,226,1803.0,0,Body Smart
2024-07-09 18:17:13,6,21.997,-3,Body Smart
2024-07-09 04:44:02,1,78.862,-3,Body Smart
2024-07-09 04:44:02,5,60.71,-2,Body Smart
2024-07-09 04:44:02,8,18.150000000000002,-2,Body Smart
2024-07-09 04:44:02,76,57.68,-2,Body Smart
2024-07-09 04:44:02,77,42.87,-2,Body Smart
2024-07-09 04:44:02,88,3.0300000000000002,-2,Body Smart
2024-07-09 04:44:02,170,3.3000000000000003,-1,Body Smart
2024-07-09 04:44:02,226,1767.0,0,Body Smart
2024-07-09 04:44:02,6,23.015,-3,Body Smart
2024-07-09 04:18:42,1,79.184,-3,Body Smart
2024-07-09 04:18:42,5,60.86,-2,Body Smart
2024-07-09 04:18:42,8,18.31,-2,Body Smart
2024-07-09 04:18:42,76,57.83,-2,Body Smart
2024-07-09 04:18:42,77,42.58,-2,Body Smart
2024-07-09 04:18:42,88,3.0300000000000002,-2,Body Smart
2024-07-09 04:18:42,170,3.3000000000000003,-1,Body Smart
2024-07-09 04:18:42,226,1772.0,0,Body Smart
2024-07-09 04:18:42,6,23.123,-3,Body Smart
2024-07-08 17:28:11,1,79.364,-3,Body Smart
2024-07-08 17:28:11,5,62.01,-2,Body Smart
2024-07-08 17:28:11,8,17.34,-2,Body Smart
2024-07-08 17:28:11,76,58.92,-2,Body Smart
2024-07-08 17:28:11,77,45.14,-2,Body Smart
2024-07-08 17:28:11,88,3.09,-2,Body Smart
2024-07-08 17:28:11,170,3.1,-1,Body Smart
2024-07-08 17:28:11,226,1806.0,0,Body Smart
2024-07-08 17:28:11,6,21.849,-3,Body Smart
2024-07-08 04:04:35,1,79.59100000000001,-3,Body Smart
2024-07-08 04:04:35,5,60.64,-2,Body Smart
2024-07-08 04:04:35,8,18.94,-2,Body Smart
2024-07-08 04:04:35,76,57.620000000000005,-2,Body Smart
2024-07-08 04:04:35,77,42.26,-2,Body Smart
2024-07-08 04:04:35,88,3.02,-2,Body Smart
2024-07-08 04:04:35,170,3.4000000000000004,-1,Body Smart
2024-07-08 04:04:35,226,1766.0,0,Body Smart
2024-07-08 04:04:35,6,23.797,-3,Body Smart
2024-07-07 17:50:01,1,79.56700000000001,-3,Body Smart
2024-07-07 17:50:01,5,61.29,-2,Body Smart
2024-07-07 17:50:01,8,18.27,-2,Body Smart
2024-07-07 17:50:01,76,58.230000000000004,-2,Body Smart
2024-07-07 17:50:01,77,43.45,-2,Body Smart
2024-07-07 17:50:01,88,3.0500000000000003,-2,Body Smart
2024-07-07 17:50:01,170,3.3000000000000003,-1,Body Smart
2024-07-07 17:50:01,226,1785.0,0,Body Smart
2024-07-07 17:50:01,6,22.962,-3,Body Smart
2024-07-07 12:00:21,1,79.72200000000001,-3,Body Smart
2024-07-07 12:00:21,5,61.32,-2,Body Smart
2024-07-07 12:00:21,8,18.39,-2,Body Smart
2024-07-07 12:00:21,76,58.26,-2,Body Smart
2024-07-07 12:00:21,77,43.52,-2,Body Smart
2024-07-07 12:00:21,88,3.06,-2,Body Smart
2024-07-07 12:00:21,170,3.3000000000000003,-1,Body Smart
2024-07-07 12:00:21,226,1786.0,0,Body Smart
2024-07-07 12:00:21,6,23.068,-3,Body Smart
2024-07-07 06:00:12,1,79.71000000000001,-3,Body Smart
2024-07-07 06:00:12,5,61.17,-2,Body Smart
2024-07-07 06:00:12,8,18.53,-2,Body Smart
2024-07-07 06:00:12,76,58.120000000000005,-2,Body Smart
2024-07-07 06:00:12,77,42.910000000000004,-2,Body Smart
2024-07-07 06:00:12,88,3.0500000000000003,-2,Body Smart
2024-07-07 06:00:12,170,3.3000000000000003,-1,Body Smart
2024-07-07 06:00:12,226,1782.0,0,Body Smart
2024-07-07 06:00:12,6,23.247,-3,Body Smart
2024-07-06 20:30:02,1,80.009,-3,Body Smart
2024-07-06 20:30:02,5,61.71,-2,Body Smart
2024-07-06 20:30:02,8,18.29,-2,Body Smart
2024-07-06 20:30:02,76,58.63,-2,Body Smart
2024-07-06 20:30:02,77,43.94,-2,Body Smart
2024-07-06 20:30:02,88,3.08,-2,Body Smart
2024-07-06 20:30:02,170,3.3000000000000003,-1,Body Smart
2024-07-06 20:30:02,226,1798.0,0,Body Smart
2024-07-06 20:30:02,6,22.86,-3,Body Smart
2024-07-06 14:40:57,1,80.188,-3,Body Smart
2024-07-06 14:40:57,5,62.21,-2,Body Smart
2024-07-06 14:40:57,8,17.97,-2,Body Smart
2024-07-06 14:40:57,76,59.1,-2,Body Smart
2024-07-06 14:40:57,77,45.02,-2,Body Smart
2024-07-06 14:40:57,88,3.1,-2,Body Smart
2024-07-06 14:40:57,170,3.2,-1,Body Smart
2024-07-06 14:40:57,226,1813.0,0,Body Smart
2024-07-06 14:40:57,6,22.41,-3,Body Smart
2024-07-06 05:24:08,1,79.125,-3,Body Smart
2024-07-06 05:24:08,5,60.88,-2,Body Smart
2024-07-06 05:24:08,8,18.23,-2,Body Smart
2024-07-06 05:24:08,76,57.84,-2,Body Smart
2024-07-06 05:24:08,77,42.77,-2,Body Smart
2024-07-06 05:24:08,88,3.0300000000000002,-2,Body Smart
2024-07-06 05:24:08,170,3.3000000000000003,-1,Body Smart
2024-07-06 05:24:08,226,1772.0,0,Body Smart
2024-07-06 05:24:08,6,23.039,-3,Body Smart
2024-07-05 17:37:52,1,79.376,-3,Body Smart
2024-07-05 17:37:52,5,61.72,-2,Body Smart
2024-07-05 17:37:52,8,17.64,-2,Body Smart
2024-07-05 17:37:52,76,58.64,-2,Body Smart
2024-07-05 17:37:52,77,44.480000000000004,-2,Body Smart
2024-07-05 17:37:52,88,3.08,-2,Body Smart
2024-07-05 17:37:52,170,3.2,-1,Body Smart
2024-07-05 17:37:52,226,1797.0,0,Body Smart
2024-07-05 17:37:52,6,22.223,-3,Body Smart
2024-07-05 04:20:42,1,78.766,-3,Body Smart
2024-07-05 04:20:42,5,60.35,-2,Body Smart
2024-07-05 04:20:42,8,18.41,-2,Body Smart
2024-07-05 04:20:42,76,57.34,-2,Body Smart
2024-07-05 04:20:42,77,42.06,-2,Body Smart
2024-07-05 04:20:42,88,3.0,-2,Body Smart
2024-07-05 04:20:42,170,3.3000000000000003,-1,Body Smart
2024-07-05 04:20:42,226,1756.0,0,Body Smart
2024-07-05 04:20:42,6,23.373,-3,Body Smart
2024-07-04 16:05:36,1,79.435,-3,Body Smart
2024-07-04 16:05:36,5,61.300000000000004,-2,Body Smart
2024-07-04 16:05:36,8,18.13,-2,Body Smart
2024-07-04 16:05:36,76,58.24,-2,Body Smart
2024-07-04 16:05:36,77,43.83,-2,Body Smart
2024-07-04 16:05:36,88,3.06,-2,Body Smart
2024-07-04 16:05:36,170,3.3000000000000003,-1,Body Smart
2024-07-04 16:05:36,226,1785.0,0,Body Smart
2024-07-04 16:05:36,6,22.824,-3,Body Smart
2024-07-04 04:13:45,1,79.208,-3,Body Smart
2024-07-04 04:13:45,5,60.660000000000004,-2,Body Smart
2024-07-04 04:13:45,8,18.54,-2,Body Smart
2024-07-04 04:13:45,76,57.64,-2,Body Smart
2024-07-04 04:13:45,77,42.39,-2,Body Smart
2024-07-04 04:13:45,88,3.02,-2,Body Smart
2024-07-04 04:13:45,170,3.4000000000000004,-1,Body Smart
2024-07-04 04:13:45,226,1766.0,0,Body Smart
2024-07-04 04:13:45,6,23.407,-3,Body Smart
2024-07-03 20:37:33,1,79.495,-3,Body Smart
2024-07-03 20:37:33,5,62.11,-2,Body Smart
2024-07-03 20:37:33,8,17.37,-2,Body Smart
2024-07-03 20:37:33,76,59.01,-2,Body Smart
2024-07-03 20:37:33,77,44.82,-2,Body Smart
2024-07-03 20:37:33,88,3.1,-2,Body Smart
2024-07-03 20:37:33,170,3.1,-1,Body Smart
2024-07-03 20:37:33,226,1809.0,0,Body Smart
2024-07-03 20:37:33,6,21.85,-3,Body Smart
2024-07-03 16:30:34,1,80.057,-3,Body Smart
2024-07-03 16:30:34,5,61.81,-2,Body Smart
2024-07-03 16:30:34,8,18.23,-2,Body Smart
2024-07-03 16:30:34,76,58.730000000000004,-2,Body Smart
2024-07-03 16:30:34,77,44.51,-2,Body Smart
2024-07-03 16:30:34,88,3.08,-2,Body Smart
2024-07-03 16:30:34,170,3.3000000000000003,-1,Body Smart
2024-07-03 16:30:34,226,1801.0,0,Body Smart
2024-07-03 16:30:34,6,22.771,-3,Body Smart
2024-07-03 04:00:33,1,79.651,-3,Body Smart
2024-07-03 04:00:33,5,61.31,-2,Body Smart
2024-07-03 04:00:33,8,18.330000000000002,-2,Body Smart
2024-07-03 04:00:33,76,58.25,-2,Body Smart
2024-07-03 04:00:33,77,43.300000000000004,-2,Body Smart
2024-07-03 04:00:33,88,3.0500000000000003,-2,Body Smart
2024-07-03 04:00:33,170,3.3000000000000003,-1,Body Smart
2024-07-03 04:00:33,226,1786.0,0,Body Smart
2024-07-03 04:00:33,6,23.013,-3,Body Smart
2024-07-02 21:08:49,1,80.499,-3,Body Smart
2024-07-02 21:08:49,5,62.0,-2,Body Smart
2024-07-02 21:08:49,8,18.490000000000002,-2,Body Smart
2024-07-02 21:08:49,76,58.9,-2,Body Smart
2024-07-02 21:08:49,77,44.39,-2,Body Smart
2024-07-02 21:08:49,88,3.09,-2,Body Smart
2024-07-02 21:08:49,170,3.3000000000000003,-1,Body Smart
2024-07-02 21:08:49,226,1807.0,0,Body Smart
2024-07-02 21:08:49,6,22.969,-3,Body Smart
2024-07-02 17:20:48,1,80.33200000000001,-3,Body Smart
2024-07-02 17:20:48,5,61.940000000000005,-2,Body Smart
2024-07-02 17:20:48,8,18.39,-2,Body Smart
2024-07-02 17:20:48,76,58.84,-2,Body Smart
2024-07-02 17:20:48,77,44.74,-2,Body Smart
2024-07-02 17:20:48,88,3.09,-2,Body Smart
2024-07-02 17:20:48,170,3.3000000000000003,-1,Body Smart
2024-07-02 17:20:48,226,1805.0,0,Body Smart
2024-07-02 17:20:48,6,22.892,-3,Body Smart
2024-07-02 04:17:34,1,79.878,-3,Body Smart
2024-07-02 04:17:34,5,61.25,-2,Body Smart
2024-07-02 04:17:34,8,18.62,-2,Body Smart
2024-07-02 04:17:34,76,58.2,-2,Body Smart
2024-07-02 04:17:34,77,43.300000000000004,-2,Body Smart
2024-07-02 04:17:34,88,3.0500000000000003,-2,Body Smart
2024-07-02 04:17:34,170,3.4000000000000004,-1,Body Smart
2024-07-02 04:17:34,226,1784.0,0,Body Smart
2024-07-02 04:17:34,6,23.311,-3,Body Smart
2024-07-01 18:32:57,1,79.615,-3,Body Smart
2024-07-01 04:13:41,1,79.674,-3,Body Smart
2024-07-01 04:13:41,5,61.36,-2,Body Smart
2024-07-01 04:13:41,8,18.3,-2,Body Smart
2024-07-01 04:13:41,76,58.300000000000004,-2,Body Smart
2024-07-01 04:13:41,77,43.39,-2,Body Smart
2024-07-01 04:13:41,88,3.06,-2,Body Smart
2024-07-01 04:13:41,170,3.3000000000000003,-1,Body Smart
2024-07-01 04:13:41,226,1787.0,0,Body Smart
2024-07-01 04:13:41,6,22.969,-3,Body Smart
2024-06-30 19:05:50,1,79.949,-3,Body Smart
2024-06-30 19:05:50,5,62.53,-2,Body Smart
2024-06-30 19:05:50,8,17.41,-2,Body Smart
2024-06-30 19:05:50,76,59.410000000000004,-2,Body Smart
2024-06-30 19:05:50,77,45.77,-2,Body Smart
2024-06-30 19:05:50,88,3.12,-2,Body Smart
2024-06-30 19:05:50,170,3.1,-1,Body Smart
2024-06-30 19:05:50,226,1821.0,0,Body Smart
2024-06-30 19:05:50,6,21.776,-3,Body Smart
2024-06-30 10:11:03,1,79.734,-3,Body Smart
2024-06-30 10:11:03,5,61.64,-2,Body Smart
2024-06-30 10:11:03,8,18.09,-2,Body Smart
2024-06-30 10:11:03,76,58.56,-2,Body Smart
2024-06-30 10:11:03,77,43.93,-2,Body Smart
2024-06-30 10:11:03,88,3.0700000000000003,-2,Body Smart
2024-06-30 10:11:03,170,3.3000000000000003,-1,Body Smart
2024-06-30 10:11:03,226,1795.0,0,Body Smart
2024-06-30 10:11:03,6,22.688,-3,Body Smart
2024-06-30 06:06:01,1,80.093,-3,Body Smart
2024-06-30 06:06:01,5,61.300000000000004,-2,Body Smart
2024-06-30 06:06:01,8,18.78,-2,Body Smart
2024-06-30 06:06:01,76,58.24,-2,Body Smart
2024-06-30 06:06:01,77,43.13,-2,Body Smart
2024-06-30 06:06:01,88,3.0500000000000003,-2,Body Smart
2024-06-30 06:06:01,170,3.4000000000000004,-1,Body Smart
2024-06-30 06:06:01,226,1786.0,0,Body Smart
2024-06-30 06:06:01,6,23.448,-3,Body Smart
2024-06-29 21:50:50,1,80.38,-3,Body Smart
2024-06-29 21:50:50,5,61.86,-2,Body Smart
2024-06-29 21:50:50,8,18.51,-2,Body Smart
2024-06-29 21:50:50,76,58.77,-2,Body Smart
2024-06-29 21:50:50,77,44.02,-2,Body Smart
2024-06-29 21:50:50,88,3.08,-2,Body Smart
2024-06-29 21:50:50,170,3.3000000000000003,-1,Body Smart
2024-06-29 21:50:50,226,1803.0,0,Body Smart
2024-06-29 21:50:50,6,23.028000000000002,-3,Body Smart
2024-06-29 11:49:20,1,79.125,-3,Body Smart
2024-06-29 11:49:20,5,60.86,-2,Body Smart
2024-06-29 11:49:20,8,18.25,-2,Body Smart
2024-06-29 11:49:20,76,57.83,-2,Body Smart
2024-06-29 11:49:20,77,42.800000000000004,-2,Body Smart
2024-06-29 11:49:20,88,3.0300000000000002,-2,Body Smart
2024-06-29 11:49:20,170,3.3000000000000003,-1,Body Smart
2024-06-29 11:49:20,226,1772.0,0,Body Smart
2024-06-29 11:49:20,6,23.065,-3,Body Smart
2024-06-28 15:59:43,1,80.105,-3,Body Smart
2024-06-28 15:59:43,5,61.33,-2,Body Smart
2024-06-28 15:59:43,8,18.77,-2,Body Smart
2024-06-28 15:59:43,76,58.27,-2,Body Smart
2024-06-28 15:59:43,77,43.49,-2,Body Smart
2024-06-28 15:59:43,88,3.06,-2,Body Smart
2024-06-28 15:59:43,170,3.4000000000000004,-1,Body Smart
2024-06-28 15:59:43,226,1787.0,0,Body Smart
2024-06-28 15:59:43,6,23.432000000000002,-3,Body Smart
2024-06-28 05:18:28,1,79.746,-3,Body Smart
2024-06-28 05:18:28,5,61.39,-2,Body Smart
2024-06-28 05:18:28,8,18.35,-2,Body Smart
2024-06-28 05:18:28,76,58.32,-2,Body Smart
2024-06-28 05:18:28,77,43.38,-2,Body Smart
2024-06-28 05:18:28,88,3.06,-2,Body Smart
2024-06-28 05:18:28,170,3.3000000000000003,-1,Body Smart
2024-06-28 05:18:28,226,1788.0,0,Body Smart
2024-06-28 05:18:28,6,23.011,-3,Body Smart
2024-06-27 05:12:15,1,80.033,-3,Body Smart
2024-06-27 05:12:15,5,60.99,-2,Body Smart
2024-06-27 05:12:15,8,19.03,-2,Body Smart
2024-06-27 05:12:15,76,57.95,-2,Body Smart
2024-06-27 05:12:15,77,43.09,-2,Body Smart
2024-06-27 05:12:15,88,3.04,-2,Body Smart
2024-06-27 05:12:15,170,3.4000000000000004,-1,Body Smart
2024-06-27 05:12:15,226,1777.0,0,Body Smart
2024-06-27 05:12:15,6,23.778000000000002,-3,Body Smart
2024-06-27 04:44:23,1,79.4,-3,Body Smart
2024-06-27 04:44:23,5,60.77,-2,Body Smart
2024-06-27 04:44:23,8,18.62,-2,Body Smart
2024-06-27 04:44:23,76,57.74,-2,Body Smart
2024-06-27 04:44:23,77,42.78,-2,Body Smart
2024-06-27 04:44:23,88,3.0300000000000002,-2,Body Smart
2024-06-27 04:44:23,170,3.4000000000000004,-1,Body Smart
2024-06-27 04:44:23,226,1770.0,0,Body Smart
2024-06-27 04:44:23,6,23.451,-3,Body Smart
2024-06-26 16:05:19,1,80.714,-3,Body Smart
2024-06-26 16:05:19,5,62.63,-2,Body Smart
2024-06-26 16:05:19,8,18.080000000000002,-2,Body Smart
2024-06-26 16:05:19,76,59.5,-2,Body Smart
2024-06-26 16:05:19,77,45.79,-2,Body Smart
2024-06-26 16:05:19,88,3.12,-2,Body Smart
2024-06-26 16:05:19,170,3.2,-1,Body Smart
2024-06-26 16:05:19,226,1826.0,0,Body Smart
2024-06-26 16:05:19,6,22.400000000000002,-3,Body Smart
2024-06-26 04:28:11,1,80.714,-3,Body Smart
2024-06-26 04:28:11,5,61.480000000000004,-2,Body Smart
2024-06-26 04:28:11,8,19.23,-2,Body Smart
2024-06-26 04:28:11,76,58.410000000000004,-2,Body Smart
2024-06-26 04:28:11,77,43.47,-2,Body Smart
2024-06-26 04:28:11,88,3.06,-2,Body Smart
2024-06-26 04:28:11,170,3.5,-1,Body Smart
2024-06-26 04:28:11,226,1792.0,0,Body Smart
2024-06-26 04:28:11,6,23.825,-3,Body Smart
2024-06-25 20:48:32,1,80.738,-3,Body Smart
2024-06-25 20:48:32,5,62.06,-2,Body Smart
2024-06-25 20:48:32,8,18.67,-2,Body Smart
2024-06-25 20:48:32,76,58.96,-2,Body Smart
2024-06-25 20:48:32,77,44.32,-2,Body Smart
2024-06-25 20:48:32,88,3.09,-2,Body Smart
2024-06-25 20:48:32,170,3.3000000000000003,-1,Body Smart
2024-06-25 20:48:32,226,1809.0,0,Body Smart
2024-06-25 20:48:32,6,23.124,-3,Body Smart
2024-06-25 17:46:21,1,80.045,-3,Body Smart
2024-06-25 04:39:18,1,80.069,-3,Body Smart
2024-06-25 04:39:18,5,61.26,-2,Body Smart
2024-06-25 04:39:18,8,18.8,-2,Body Smart
2024-06-25 04:39:18,76,58.2,-2,Body Smart
2024-06-25 04:39:18,77,43.34,-2,Body Smart
2024-06-25 04:39:18,88,3.0500000000000003,-2,Body Smart
2024-06-25 04:39:18,170,3.4000000000000004,-1,Body Smart
2024-06-25 04:39:18,226,1785.0,0,Body Smart
2024-06-25 04:39:18,6,23.48,-3,Body Smart
2024-06-25 04:12:55,1,80.212,-3,Body Smart
2024-06-25 04:12:55,5,61.5,-2,Body Smart
2024-06-25 04:12:55,8,18.71,-2,Body Smart
2024-06-25 04:12:55,76,58.43,-2,Body Smart
2024-06-25 04:12:55,77,43.27,-2,Body Smart
2024-06-25 04:12:55,88,3.06,-2,Body Smart
2024-06-25 04:12:55,170,3.4000000000000004,-1,Body Smart
2024-06-25 04:12:55,226,1792.0,0,Body Smart
2024-06-25 04:12:55,6,23.326,-3,Body Smart
2024-06-25 04:09:52,1,80.69,-3,Body Smart
2024-06-25 04:09:52,5,61.49,-2,Body Smart
2024-06-25 04:09:52,8,19.19,-2,Body Smart
2024-06-25 04:09:52,76,58.43,-2,Body Smart
2024-06-25 04:09:52,77,43.09,-2,Body Smart
2024-06-25 04:09:52,88,3.06,-2,Body Smart
2024-06-25 04:09:52,170,3.4000000000000004,-1,Body Smart
2024-06-25 04:09:52,226,1793.0,0,Body Smart
2024-06-25 04:09:52,6,23.782,-3,Body Smart
2024-06-24 19:59:59,1,80.87,-3,Body Smart
2024-06-24 19:59:59,5,62.27,-2,Body Smart
2024-06-24 19:59:59,8,18.59,-2,Body Smart
2024-06-24 19:59:59,76,59.160000000000004,-2,Body Smart
2024-06-24 19:59:59,77,45.07,-2,Body Smart
2024-06-24 19:59:59,88,3.11,-2,Body Smart
2024-06-24 19:59:59,170,3.3000000000000003,-1,Body Smart
2024-06-24 19:59:59,226,1815.0,0,Body Smart
2024-06-24 19:59:59,6,22.988,-3,Body Smart
2024-06-24 17:58:01,1,80.87,-3,Body Smart
2024-06-24 17:58:01,5,62.85,-2,Body Smart
2024-06-24 17:58:01,8,18.01,-2,Body Smart
2024-06-24 17:58:01,76,59.71,-2,Body Smart
2024-06-24 17:58:01,77,46.02,-2,Body Smart
2024-06-24 17:58:01,88,3.13,-2,Body Smart
2024-06-24 17:58:01,170,3.2,-1,Body Smart
2024-06-24 17:58:01,226,1832.0,0,Body Smart
2024-06-24 17:58:01,6,22.27,-3,Body Smart
2024-06-24 04:41:47,1,79.866,-3,Body Smart
2024-06-24 04:41:47,5,61.09,-2,Body Smart
2024-06-24 04:41:47,8,18.77,-2,Body Smart
2024-06-24 04:41:47,76,58.04,-2,Body Smart
2024-06-24 04:41:47,77,43.050000000000004,-2,Body Smart
2024-06-24 04:41:47,88,3.04,-2,Body Smart
2024-06-24 04:41:47,170,3.4000000000000004,-1,Body Smart
2024-06-24 04:41:47,226,1780.0,0,Body Smart
2024-06-24 04:41:47,6,23.502,-3,Body Smart
2024-06-24 04:10:07,1,80.224,-3,Body Smart
2024-06-24 04:10:07,5,61.230000000000004,-2,Body Smart
2024-06-24 04:10:07,8,18.98,-2,Body Smart
2024-06-24 04:10:07,76,58.18,-2,Body Smart
2024-06-24 04:10:07,77,42.88,-2,Body Smart
2024-06-24 04:10:07,88,3.0500000000000003,-2,Body Smart
2024-06-24 04:10:07,170,3.4000000000000004,-1,Body Smart
2024-06-24 04:10:07,226,1784.0,0,Body Smart
2024-06-24 04:10:07,6,23.659,-3,Body Smart
2024-06-23 08:03:53,1,80.547,-3,Body Smart
2024-06-23 08:03:53,5,61.64,-2,Body Smart
